id,time,dtg,address,lat,long,bat,batstat
"i;P;h;o;n;e; ;S;E;;"";1;0;/;2;1;/;1;7; ;0;2;:;3;7;:;0;7;"";"";S;a;t;u;r;d;a;y;","; ;O;c;t;o;b;e;r; ;2;1; ;a;t; ;0;2;:;3;6;:;2;5; ;(;0;m; ;1;s; ;a;g;o;);"";"";4;8;3;0; ;S;u;n;s;e;t; ;T;e;r;r;a;c;e;",; ;F;a;i;r; ;O;a;k;s;,; ;C;A; ;9;5;6;2;8;,"; ;U;S;A;"";"";3;8;.;6;5;4;3;3;7;1;2;4;9;"";"";-;1;2;1;.;2;7;0;7;4;7;8;7;4;"";"";3;1;%;"";"";N;o;t;C;h;a;r;g;i;n;g;""",,,
"i;P;a;d; ;2;;"";1;0;/;2;1;/;1;7; ;0;2;:;3;7;:;1;3;"";"";S;a;t;u;r;d;a;y;","; ;O;c;t;o;b;e;r; ;2;1; ;a;t; ;0;2;:;2;7;:;1;5; ;(;9;m; ;5;2;s; ;a;g;o;);"";"";3;5;0;0;-;3;5;2;0; ;S;o;d;a; ;W;a;y;",; ;S;a;c;r;a;m;e;n;t;o;,; ;C;A; ;9;5;8;3;4;,"; ;U;S;A;"";"";3;8;.;6;3;0;7;2;9;9;1;2;2;"";"";-;1;2;1;.;5;0;1;7;5;8;7;4;3;"";"";8;3;%;"";"";N;o;t;C;h;a;r;g;i;n;g;""",,,
"i;P;h;o;n;e; ;S;E;;"";1;0;/;2;1;/;1;7; ;0;2;:;4;1;:;5;0;"";"";S;a;t;u;r;d;a;y;","; ;O;c;t;o;b;e;r; ;2;1; ;a;t; ;0;2;:;4;1;:;4;3; ;(;0;m; ;0;s; ;a;g;o;);"";"";4;8;0;0; ;S;u;n;s;e;t; ;T;e;r;r;a;c;e;",; ;F;a;i;r; ;O;a;k;s;,; ;C;A; ;9;5;6;2;8;,"; ;U;S;A;"";"";3;8;.;6;5;4;2;5;6;4;6;7;5;"";"";-;1;2;1;.;2;7;0;4;1;2;6;1;3;"";"";3;0;%;"";"";N;o;t;C;h;a;r;g;i;n;g;""",,,
"i;P;a;d; ;2;;"";1;0;/;2;1;/;1;7; ;0;2;:;4;1;:;5;7;"";"";S;a;t;u;r;d;a;y;","; ;O;c;t;o;b;e;r; ;2;1; ;a;t; ;0;2;:;3;7;:;2;7; ;(;4;m; ;2;3;s; ;a;g;o;);"";"";3;5;0;0; ;S;o;d;a; ;W;a;y;",; ;S;a;c;r;a;m;e;n;t;o;,; ;C;A; ;9;5;8;3;4;,"; ;U;S;A;"";"";3;8;.;6;3;0;6;7;4;4;1;2;"";"";-;1;2;1;.;5;0;1;7;0;6;5;7;7;"";"";8;3;%;"";"";N;o;t;C;h;a;r;g;i;n;g;""",,,
"i;P;h;o;n;e; ;S;E;;"";1;0;/;2;1;/;1;7; ;0;2;:;5;2;:;0;3;"";"";S;a;t;u;r;d;a;y;","; ;O;c;t;o;b;e;r; ;2;1; ;a;t; ;0;2;:;4;2;:;1;7; ;(;9;m; ;3;9;s; ;a;g;o;);"";"";4;8;3;0; ;S;u;n;s;e;t; ;T;e;r;r;a;c;e;",; ;F;a;i;r; ;O;a;k;s;,; ;C;A; ;9;5;6;2;8;,"; ;U;S;A;"";"";3;8;.;6;5;4;4;3;5;2;3;5;1;"";"";-;1;2;1;.;2;7;0;7;4;5;2;7;6;"";"";3;0;%;"";"";N;o;t;C;h;a;r;g;i;n;g;""",,,
"i;P;a;d; ;2;;"";1;0;/;2;1;/;1;7; ;0;2;:;5;2;:;0;9;"";"";S;a;t;u;r;d;a;y;","; ;O;c;t;o;b;e;r; ;2;1; ;a;t; ;0;2;:;4;7;:;2;7; ;(;4;m; ;3;6;s; ;a;g;o;);"";"";3;5;0;0; ;S;o;d;a; ;W;a;y;",; ;S;a;c;r;a;m;e;n;t;o;,; ;C;A; ;9;5;8;3;4;,"; ;U;S;A;"";"";3;8;.;6;3;0;5;8;9;0;7;5;3;"";"";-;1;2;1;.;5;0;1;6;2;6;3;6;7;"";"";8;3;%;"";"";N;o;t;C;h;a;r;g;i;n;g;""",,,
"i;P;h;o;n;e; ;S;E;;"";1;0;/;2;1;/;1;7; ;0;2;:;5;3;:;4;9;"";"";S;a;t;u;r;d;a;y;","; ;O;c;t;o;b;e;r; ;2;1; ;a;t; ;0;2;:;5;2;:;0;0; ;(;1;m; ;4;3;s; ;a;g;o;);"";"";4;8;3;0; ;S;u;n;s;e;t; ;T;e;r;r;a;c;e;",; ;F;a;i;r; ;O;a;k;s;,; ;C;A; ;9;5;6;2;8;,"; ;U;S;A;"";"";3;8;.;6;5;4;3;9;1;0;2;0;6;"";"";-;1;2;1;.;2;7;1;0;0;1;3;4;3;"";"";3;0;%;"";"";N;o;t;C;h;a;r;g;i;n;g;""",,,
"i;P;a;d; ;2;;"";1;0;/;2;1;/;1;7; ;0;2;:;5;3;:;5;9;"";"";S;a;t;u;r;d;a;y;","; ;O;c;t;o;b;e;r; ;2;1; ;a;t; ;0;2;:;4;7;:;2;7; ;(;6;m; ;2;2;s; ;a;g;o;);"";"";3;5;0;0; ;S;o;d;a; ;W;a;y;",; ;S;a;c;r;a;m;e;n;t;o;,; ;C;A; ;9;5;8;3;4;,"; ;U;S;A;"";"";3;8;.;6;3;0;5;8;9;0;7;5;3;"";"";-;1;2;1;.;5;0;1;6;2;6;3;6;7;"";"";8;3;%;"";"";N;o;t;C;h;a;r;g;i;n;g;""",,,
"i;P;h;o;n;e; ;S;E;;"";1;0;/;2;1;/;1;7; ;0;3;:;0;7;:;2;4;"";"";S;a;t;u;r;d;a;y;","; ;O;c;t;o;b;e;r; ;2;1; ;a;t; ;0;3;:;0;7;:;0;1; ;(;0;m; ;1;s; ;a;g;o;);"";"";4;8;3;0; ;S;u;n;s;e;t; ;T;e;r;r;a;c;e;",; ;F;a;i;r; ;O;a;k;s;,; ;C;A; ;9;5;6;2;8;,"; ;U;S;A;"";"";3;8;.;6;5;4;2;5;5;4;0;1;4;"";"";-;1;2;1;.;2;7;0;6;5;3;9;1;3;"";"";3;0;%;"";"";N;o;t;C;h;a;r;g;i;n;g;""",,,
"i;P;a;d; ;2;;"";1;0;/;2;1;/;1;7; ;0;3;:;0;7;:;3;1;"";"";S;a;t;u;r;d;a;y;","; ;O;c;t;o;b;e;r; ;2;1; ;a;t; ;0;2;:;5;7;:;1;9; ;(;1;0;m; ;5;s; ;a;g;o;);"";"";3;5;0;0; ;S;o;d;a; ;W;a;y;",; ;S;a;c;r;a;m;e;n;t;o;,; ;C;A; ;9;5;8;3;4;,"; ;U;S;A;"";"";3;8;.;6;3;0;5;8;9;2;4;8;7;"";"";-;1;2;1;.;5;0;1;6;2;6;5;4;"";"";8;3;%;"";"";N;o;t;C;h;a;r;g;i;n;g;""",,,
"i;P;h;o;n;e; ;S;E;;"";1;0;/;2;1;/;1;7; ;0;3;:;1;6;:;1;4;"";"";S;a;t;u;r;d;a;y;","; ;O;c;t;o;b;e;r; ;2;1; ;a;t; ;0;3;:;1;6;:;0;8; ;(;0;m; ;0;s; ;a;g;o;);"";"";4;8;0;0; ;S;u;n;s;e;t; ;T;e;r;r;a;c;e;",; ;F;a;i;r; ;O;a;k;s;,; ;C;A; ;9;5;6;2;8;,"; ;U;S;A;"";"";3;8;.;6;5;4;2;3;8;5;9;3;2;"";"";-;1;2;1;.;2;7;0;4;8;1;9;3;"";"";3;0;%;"";"";N;o;t;C;h;a;r;g;i;n;g;""",,,
"i;P;a;d; ;2;;"";1;0;/;2;1;/;1;7; ;0;3;:;1;6;:;2;0;"";"";S;a;t;u;r;d;a;y;","; ;O;c;t;o;b;e;r; ;2;1; ;a;t; ;0;3;:;0;7;:;1;1; ;(;9;m; ;3;s; ;a;g;o;);"";"";3;5;0;0; ;S;o;d;a; ;W;a;y;",; ;S;a;c;r;a;m;e;n;t;o;,; ;C;A; ;9;5;8;3;4;,"; ;U;S;A;"";"";3;8;.;6;3;0;5;8;8;8;9;8;4;"";"";-;1;2;1;.;5;0;1;6;2;6;1;9;"";"";8;3;%;"";"";N;o;t;C;h;a;r;g;i;n;g;""",,,
"i;P;h;o;n;e; ;S;E;;"";1;0;/;2;1;/;1;7; ;0;3;:;2;2;:;1;4;"";"";S;a;t;u;r;d;a;y;","; ;O;c;t;o;b;e;r; ;2;1; ;a;t; ;0;3;:;2;2;:;0;7; ;(;0;m; ;0;s; ;a;g;o;);"";"";4;8;3;0; ;S;u;n;s;e;t; ;T;e;r;r;a;c;e;",; ;F;a;i;r; ;O;a;k;s;,; ;C;A; ;9;5;6;2;8;,"; ;U;S;A;"";"";3;8;.;6;5;4;2;7;3;5;9;0;1;"";"";-;1;2;1;.;2;7;0;7;4;2;1;7;4;"";"";2;8;%;"";"";N;o;t;C;h;a;r;g;i;n;g;""",,,
"i;P;a;d; ;2;;"";1;0;/;2;1;/;1;7; ;0;3;:;2;2;:;2;2;"";"";S;a;t;u;r;d;a;y;","; ;O;c;t;o;b;e;r; ;2;1; ;a;t; ;0;3;:;1;7;:;0;4; ;(;5;m; ;1;0;s; ;a;g;o;);"";"";3;5;0;0; ;S;o;d;a; ;W;a;y;",; ;S;a;c;r;a;m;e;n;t;o;,; ;C;A; ;9;5;8;3;4;,"; ;U;S;A;"";"";3;8;.;6;3;0;5;8;9;2;0;0;1;"";"";-;1;2;1;.;5;0;1;6;2;6;4;9;1;"";"";8;3;%;"";"";N;o;t;C;h;a;r;g;i;n;g;""",,,
"i;P;h;o;n;e; ;S;E;;"";1;0;/;2;1;/;1;7; ;0;3;:;2;5;:;4;7;"";"";S;a;t;u;r;d;a;y;","; ;O;c;t;o;b;e;r; ;2;1; ;a;t; ;0;3;:;2;5;:;4;6; ;(;0;m; ;1;s; ;a;g;o;);"";"";4;8;0;0; ;S;u;n;s;e;t; ;T;e;r;r;a;c;e;",; ;F;a;i;r; ;O;a;k;s;,; ;C;A; ;9;5;6;2;8;,"; ;U;S;A;"";"";3;8;.;6;5;4;2;8;0;0;0;2;"";"";-;1;2;1;.;2;7;0;4;7;2;1;9;4;"";"";2;8;%;"";"";N;o;t;C;h;a;r;g;i;n;g;""",,,
"i;P;a;d; ;2;;"";1;0;/;2;1;/;1;7; ;0;3;:;2;5;:;4;7;"";"";S;a;t;u;r;d;a;y;","; ;O;c;t;o;b;e;r; ;2;1; ;a;t; ;0;3;:;1;7;:;0;4; ;(;8;m; ;4;3;s; ;a;g;o;);"";"";3;5;0;0; ;S;o;d;a; ;W;a;y;",; ;S;a;c;r;a;m;e;n;t;o;,; ;C;A; ;9;5;8;3;4;,"; ;U;S;A;"";"";3;8;.;6;3;0;5;8;9;2;0;0;1;"";"";-;1;2;1;.;5;0;1;6;2;6;4;9;1;"";"";8;3;%;"";"";N;o;t;C;h;a;r;g;i;n;g;""",,,
"i;P;h;o;n;e; ;S;E;;"";1;0;/;2;1;/;1;7; ;0;3;:;2;9;:;0;0;"";"";S;a;t;u;r;d;a;y;","; ;O;c;t;o;b;e;r; ;2;1; ;a;t; ;0;3;:;2;8;:;5;9; ;(;0;m; ;1;s; ;a;g;o;);"";"";4;8;0;0; ;S;u;n;s;e;t; ;T;e;r;r;a;c;e;",; ;F;a;i;r; ;O;a;k;s;,; ;C;A; ;9;5;6;2;8;,"; ;U;S;A;"";"";3;8;.;6;5;4;2;3;2;0;5;0;5;"";"";-;1;2;1;.;2;7;0;4;7;2;5;8;6;"";"";2;8;%;"";"";N;o;t;C;h;a;r;g;i;n;g;""",,,
"i;P;a;d; ;2;;"";1;0;/;2;1;/;1;7; ;0;3;:;2;9;:;0;0;"";"";S;a;t;u;r;d;a;y;","; ;O;c;t;o;b;e;r; ;2;1; ;a;t; ;0;3;:;2;6;:;5;7; ;(;2;m; ;3;s; ;a;g;o;);"";"";3;5;0;0; ;S;o;d;a; ;W;a;y;",; ;S;a;c;r;a;m;e;n;t;o;,; ;C;A; ;9;5;8;3;4;,"; ;U;S;A;"";"";3;8;.;6;3;0;5;8;8;9;5;6;6;"";"";-;1;2;1;.;5;0;1;6;2;6;2;4;8;"";"";8;3;%;"";"";N;o;t;C;h;a;r;g;i;n;g;""",,,
"i;P;h;o;n;e; ;S;E;;"";1;0;/;2;1;/;1;7; ;0;4;:;0;0;:;4;1;"";"";S;a;t;u;r;d;a;y;","; ;O;c;t;o;b;e;r; ;2;1; ;a;t; ;0;4;:;0;0;:;2;5; ;(;0;m; ;0;s; ;a;g;o;);"";"";4;8;0;0; ;S;u;n;s;e;t; ;T;e;r;r;a;c;e;",; ;F;a;i;r; ;O;a;k;s;,; ;C;A; ;9;5;6;2;8;,"; ;U;S;A;"";"";3;8;.;6;5;4;3;0;1;5;2;1;2;"";"";-;1;2;1;.;2;7;0;4;8;9;4;6;2;"";"";2;8;%;"";"";N;o;t;C;h;a;r;g;i;n;g;""",,,
"i;P;a;d; ;2;;"";1;0;/;2;1;/;1;7; ;0;4;:;0;0;:;4;9;"";"";S;a;t;u;r;d;a;y;","; ;O;c;t;o;b;e;r; ;2;1; ;a;t; ;0;3;:;3;6;:;4;9; ;(;2;3;m; ;5;2;s; ;a;g;o;);"";"";3;5;0;0; ;S;o;d;a; ;W;a;y;",; ;S;a;c;r;a;m;e;n;t;o;,; ;C;A; ;9;5;8;3;4;,"; ;U;S;A;"";"";3;8;.;6;3;0;5;8;8;9;8;7;1;"";"";-;1;2;1;.;5;0;1;6;2;6;2;7;8;"";"";0;%;"";"";U;n;k;n;o;w;n;""",,,
"i;P;h;o;n;e; ;S;E;;"";1;0;/;2;1;/;1;7; ;0;4;:;2;9;:;1;3;"";"";S;a;t;u;r;d;a;y;","; ;O;c;t;o;b;e;r; ;2;1; ;a;t; ;0;4;:;0;0;:;3;7; ;(;2;8;m; ;3;6;s; ;a;g;o;);"";"";4;8;0;0; ;S;u;n;s;e;t; ;T;e;r;r;a;c;e;",; ;F;a;i;r; ;O;a;k;s;,; ;C;A; ;9;5;6;2;8;,"; ;U;S;A;"";"";3;8;.;6;5;4;2;1;0;1;8;1;"";"";-;1;2;1;.;2;7;0;4;8;5;2;6;9;"";"";2;8;%;"";"";N;o;t;C;h;a;r;g;i;n;g;""",,,
"i;P;a;d; ;2;;"";1;0;/;2;1;/;1;7; ;0;4;:;2;9;:;1;4;"";"";S;a;t;u;r;d;a;y;","; ;O;c;t;o;b;e;r; ;2;1; ;a;t; ;0;4;:;1;6;:;5;5; ;(;1;2;m; ;1;8;s; ;a;g;o;);"";"";3;5;0;0; ;S;o;d;a; ;W;a;y;",; ;S;a;c;r;a;m;e;n;t;o;,; ;C;A; ;9;5;8;3;4;,"; ;U;S;A;"";"";3;8;.;6;3;0;5;8;8;9;6;1;"";"";-;1;2;1;.;5;0;1;6;2;6;2;5;2;"";"";0;%;"";"";U;n;k;n;o;w;n;""",,,
"i;P;h;o;n;e; ;S;E;;"";1;0;/;2;1;/;1;7; ;0;4;:;3;0;:;4;7;"";"";S;a;t;u;r;d;a;y;","; ;O;c;t;o;b;e;r; ;2;1; ;a;t; ;0;4;:;3;0;:;3;2; ;(;0;m; ;1;5;s; ;a;g;o;);"";"";4;8;3;0; ;S;u;n;s;e;t; ;T;e;r;r;a;c;e;",; ;F;a;i;r; ;O;a;k;s;,; ;C;A; ;9;5;6;2;8;,"; ;U;S;A;"";"";3;8;.;6;5;4;3;2;2;2;8;9;"";"";-;1;2;1;.;2;7;0;6;6;5;4;8;"";"";2;8;%;"";"";N;o;t;C;h;a;r;g;i;n;g;""",,,
"i;P;h;o;n;e; ;S;E;;"";1;0;/;2;1;/;1;7; ;0;4;:;3;2;:;1;9;"";"";S;a;t;u;r;d;a;y;","; ;O;c;t;o;b;e;r; ;2;1; ;a;t; ;0;4;:;3;2;:;0;4; ;(;0;m; ;1;5;s; ;a;g;o;);"";"";4;8;0;0; ;S;u;n;s;e;t; ;T;e;r;r;a;c;e;",; ;F;a;i;r; ;O;a;k;s;,; ;C;A; ;9;5;6;2;8;,"; ;U;S;A;"";"";3;8;.;6;5;4;2;5;6;8;2;0;8;"";"";-;1;2;1;.;2;7;0;4;6;6;8;7;4;"";"";2;8;%;"";"";N;o;t;C;h;a;r;g;i;n;g;""",,,
"i;P;a;d; ;2;;"";1;0;/;2;1;/;1;7; ;0;4;:;3;2;:;2;0;"";"";S;a;t;u;r;d;a;y;","; ;O;c;t;o;b;e;r; ;2;1; ;a;t; ;0;4;:;1;6;:;5;5; ;(;1;5;m; ;2;4;s; ;a;g;o;);"";"";3;5;0;0; ;S;o;d;a; ;W;a;y;",; ;S;a;c;r;a;m;e;n;t;o;,; ;C;A; ;9;5;8;3;4;,"; ;U;S;A;"";"";3;8;.;6;3;0;5;8;8;9;6;1;"";"";-;1;2;1;.;5;0;1;6;2;6;2;5;2;"";"";0;%;"";"";U;n;k;n;o;w;n;""",,,
"i;P;h;o;n;e; ;S;E;;"";1;0;/;2;1;/;1;7; ;0;4;:;3;2;:;5;0;"";"";S;a;t;u;r;d;a;y;","; ;O;c;t;o;b;e;r; ;2;1; ;a;t; ;0;4;:;3;2;:;0;7; ;(;0;m; ;4;3;s; ;a;g;o;);"";"";4;8;3;0; ;S;u;n;s;e;t; ;T;e;r;r;a;c;e;",; ;F;a;i;r; ;O;a;k;s;,; ;C;A; ;9;5;6;2;8;,"; ;U;S;A;"";"";3;8;.;6;5;4;3;9;1;2;7;2;"";"";-;1;2;1;.;2;7;0;7;2;6;3;3;3;"";"";2;8;%;"";"";N;o;t;C;h;a;r;g;i;n;g;""",,,
"i;P;a;d; ;2;;"";1;0;/;2;1;/;1;7; ;0;4;:;3;2;:;5;0;"";"";S;a;t;u;r;d;a;y;","; ;O;c;t;o;b;e;r; ;2;1; ;a;t; ;0;4;:;1;6;:;5;5; ;(;1;5;m; ;5;5;s; ;a;g;o;);"";"";3;5;0;0; ;S;o;d;a; ;W;a;y;",; ;S;a;c;r;a;m;e;n;t;o;,; ;C;A; ;9;5;8;3;4;,"; ;U;S;A;"";"";3;8;.;6;3;0;5;8;8;9;6;1;"";"";-;1;2;1;.;5;0;1;6;2;6;2;5;2;"";"";0;%;"";"";U;n;k;n;o;w;n;""",,,
"i;P;h;o;n;e; ;S;E;;"";1;0;/;2;1;/;1;7; ;0;4;:;5;7;:;5;3;"";"";S;a;t;u;r;d;a;y;","; ;O;c;t;o;b;e;r; ;2;1; ;a;t; ;0;4;:;5;7;:;5;1; ;(;0;m; ;2;s; ;a;g;o;);"";"";4;8;0;0; ;S;u;n;s;e;t; ;T;e;r;r;a;c;e;",; ;F;a;i;r; ;O;a;k;s;,; ;C;A; ;9;5;6;2;8;,"; ;U;S;A;"";"";3;8;.;6;5;4;2;8;0;9;1;5;8;"";"";-;1;2;1;.;2;7;0;4;3;6;3;6;7;"";"";2;8;%;"";"";N;o;t;C;h;a;r;g;i;n;g;""",,,
"i;P;h;o;n;e; ;S;E;;"";1;0;/;2;1;/;1;7; ;0;4;:;5;8;:;4;9;"";"";S;a;t;u;r;d;a;y;","; ;O;c;t;o;b;e;r; ;2;1; ;a;t; ;0;4;:;5;7;:;5;6; ;(;0;m; ;5;3;s; ;a;g;o;);"";"";4;8;3;0; ;S;u;n;s;e;t; ;T;e;r;r;a;c;e;",; ;F;a;i;r; ;O;a;k;s;,; ;C;A; ;9;5;6;2;8;,"; ;U;S;A;"";"";3;8;.;6;5;4;2;5;9;6;7;6;1;"";"";-;1;2;1;.;2;7;0;8;4;3;1;7;6;"";"";2;8;%;"";"";N;o;t;C;h;a;r;g;i;n;g;""",,,
"i;P;a;d; ;2;;"";1;0;/;2;1;/;1;7; ;0;4;:;5;8;:;5;0;"";"";S;a;t;u;r;d;a;y;","; ;O;c;t;o;b;e;r; ;2;1; ;a;t; ;0;4;:;3;6;:;4;2; ;(;2;2;m; ;7;s; ;a;g;o;);"";"";3;5;0;0; ;S;o;d;a; ;W;a;y;",; ;S;a;c;r;a;m;e;n;t;o;,; ;C;A; ;9;5;8;3;4;,"; ;U;S;A;"";"";3;8;.;6;3;0;5;8;9;1;2;3;9;"";"";-;1;2;1;.;5;0;1;6;2;6;4;1;5;"";"";0;%;"";"";U;n;k;n;o;w;n;""",,,
"i;P;h;o;n;e; ;S;E;;"";1;0;/;2;1;/;1;7; ;0;4;:;5;9;:;2;0;"";"";S;a;t;u;r;d;a;y;","; ;O;c;t;o;b;e;r; ;2;1; ;a;t; ;0;4;:;5;8;:;5;1; ;(;0;m; ;2;8;s; ;a;g;o;);"";"";4;8;3;0; ;S;u;n;s;e;t; ;T;e;r;r;a;c;e;",; ;F;a;i;r; ;O;a;k;s;,; ;C;A; ;9;5;6;2;8;,"; ;U;S;A;"";"";3;8;.;6;5;4;2;6;4;2;4;4;3;"";"";-;1;2;1;.;2;7;0;6;4;3;1;8;4;"";"";2;8;%;"";"";N;o;t;C;h;a;r;g;i;n;g;""",,,
"i;P;a;d; ;2;;"";1;0;/;2;1;/;1;7; ;0;4;:;5;9;:;2;0;"";"";S;a;t;u;r;d;a;y;","; ;O;c;t;o;b;e;r; ;2;1; ;a;t; ;0;4;:;3;6;:;4;2; ;(;2;2;m; ;3;8;s; ;a;g;o;);"";"";3;5;0;0; ;S;o;d;a; ;W;a;y;",; ;S;a;c;r;a;m;e;n;t;o;,; ;C;A; ;9;5;8;3;4;,"; ;U;S;A;"";"";3;8;.;6;3;0;5;8;9;1;2;3;9;"";"";-;1;2;1;.;5;0;1;6;2;6;4;1;5;"";"";0;%;"";"";U;n;k;n;o;w;n;""",,,
"i;P;h;o;n;e; ;S;E;;"";1;0;/;2;1;/;1;7; ;0;5;:;3;9;:;2;0;"";"";S;a;t;u;r;d;a;y;","; ;O;c;t;o;b;e;r; ;2;1; ;a;t; ;0;5;:;3;9;:;1;9; ;(;0;m; ;1;s; ;a;g;o;);"";"";4;8;3;0; ;S;u;n;s;e;t; ;T;e;r;r;a;c;e;",; ;F;a;i;r; ;O;a;k;s;,; ;C;A; ;9;5;6;2;8;,"; ;U;S;A;"";"";3;8;.;6;5;4;4;2;9;5;3;5;4;"";"";-;1;2;1;.;2;7;0;6;9;2;6;3;7;"";"";2;7;%;"";"";N;o;t;C;h;a;r;g;i;n;g;""",,,
"i;P;a;d; ;2;;"";1;0;/;2;1;/;1;7; ;0;5;:;3;9;:;2;1;"";"";S;a;t;u;r;d;a;y;","; ;O;c;t;o;b;e;r; ;2;1; ;a;t; ;0;5;:;1;1;:;2;3; ;(;2;7;m; ;5;7;s; ;a;g;o;);"";"";3;5;0;0; ;S;o;d;a; ;W;a;y;",; ;S;a;c;r;a;m;e;n;t;o;,; ;C;A; ;9;5;8;3;4;,"; ;U;S;A;"";"";3;8;.;6;3;0;5;8;9;2;3;9;5;"";"";-;1;2;1;.;5;0;1;6;2;6;5;3;1;"";"";0;%;"";"";U;n;k;n;o;w;n;""",,,
"i;P;h;o;n;e; ;S;E;;"";1;0;/;2;1;/;1;7; ;0;5;:;3;9;:;4;6;"";"";S;a;t;u;r;d;a;y;","; ;O;c;t;o;b;e;r; ;2;1; ;a;t; ;0;5;:;3;9;:;4;5; ;(;0;m; ;1;s; ;a;g;o;);"";"";4;8;3;0; ;S;u;n;s;e;t; ;T;e;r;r;a;c;e;",; ;F;a;i;r; ;O;a;k;s;,; ;C;A; ;9;5;6;2;8;,"; ;U;S;A;"";"";3;8;.;6;5;4;3;0;1;9;6;2;9;"";"";-;1;2;1;.;2;7;0;6;6;0;9;5;4;"";"";2;7;%;"";"";N;o;t;C;h;a;r;g;i;n;g;""",,,
"i;P;h;o;n;e; ;S;E;;"";1;0;/;2;1;/;1;7; ;0;5;:;5;4;:;4;6;"";"";S;a;t;u;r;d;a;y;","; ;O;c;t;o;b;e;r; ;2;1; ;a;t; ;0;5;:;5;4;:;4;4; ;(;0;m; ;1;s; ;a;g;o;);"";"";4;8;0;0; ;S;u;n;s;e;t; ;T;e;r;r;a;c;e;",; ;F;a;i;r; ;O;a;k;s;,; ;C;A; ;9;5;6;2;8;,"; ;U;S;A;"";"";3;8;.;6;5;4;2;6;1;1;7;8;9;"";"";-;1;2;1;.;2;7;0;4;4;8;9;7;4;"";"";2;7;%;"";"";N;o;t;C;h;a;r;g;i;n;g;""",,,
"i;P;a;d; ;2;;"";1;0;/;2;1;/;1;7; ;0;5;:;5;4;:;4;7;"";"";S;a;t;u;r;d;a;y;","; ;O;c;t;o;b;e;r; ;2;1; ;a;t; ;0;5;:;4;2;:;4;9; ;(;1;1;m; ;5;7;s; ;a;g;o;);"";"";3;5;0;0; ;S;o;d;a; ;W;a;y;",; ;S;a;c;r;a;m;e;n;t;o;,; ;C;A; ;9;5;8;3;4;,"; ;U;S;A;"";"";3;8;.;6;3;0;5;8;9;1;2;3;9;"";"";-;1;2;1;.;5;0;1;6;2;6;4;1;5;"";"";0;%;"";"";U;n;k;n;o;w;n;""",,,
"[;u;';i;P;h;o;n;e; ;S;E;;"";1;0;/;2;1;/;1;7; ;0;5;:;5;8;:;4;5;"";"";S;a;t;u;r;d;a;y;","; ;O;c;t;o;b;e;r; ;2;1; ;a;t; ;0;5;:;5;8;:;4;4; ;(;0;m; ;1;s; ;a;g;o;);"";"";4;8;3;0; ;S;u;n;s;e;t; ;T;e;r;r;a;c;e;",; ;F;a;i;r; ;O;a;k;s;,; ;C;A; ;9;5;6;2;8;,"; ;U;S;A;"";"";3;8;.;6;5;4;2;9;7;6;4;6;2;"";"";-;1;2;1;.;2;7;0;8;0;2;6;0;8;"";"";2;7;%;"";"";N;o;t;C;h;a;r;g;i;n;g;\;n;';]",,,
"[;u;';i;P;a;d; ;2;"";"";1;0;/;2;1;/;1;7; ;0;5;:;5;8;:;4;5;"";"";S;a;t;u;r;d;a;y;","; ;O;c;t;o;b;e;r; ;2;1; ;a;t; ;0;5;:;4;2;:;4;9; ;(;1;5;m; ;5;6;s; ;a;g;o;);"";"";3;5;0;0; ;S;o;d;a; ;W;a;y;",; ;S;a;c;r;a;m;e;n;t;o;,; ;C;A; ;9;5;8;3;4;,"; ;U;S;A;"";"";3;8;.;6;3;0;5;8;9;1;2;3;9;"";"";-;1;2;1;.;5;0;1;6;2;6;4;1;5;"";"";0;%;"";"";U;n;k;n;o;w;n;\;n;';]",,,
"[;u;';i;P;h;o;n;e; ;S;E;"";"";1;0;/;2;1;/;1;7; ;0;5;:;5;9;:;1;4;"";"";S;a;t;u;r;d;a;y;","; ;O;c;t;o;b;e;r; ;2;1; ;a;t; ;0;5;:;5;9;:;1;0; ;(;0;m; ;4;s; ;a;g;o;);"";"";4;8;3;0; ;S;u;n;s;e;t; ;T;e;r;r;a;c;e;",; ;F;a;i;r; ;O;a;k;s;,; ;C;A; ;9;5;6;2;8;,"; ;U;S;A;"";"";3;8;.;6;5;4;2;0;8;0;8;5;5;"";"";-;1;2;1;.;2;7;0;6;3;2;2;0;4;"";"";2;7;%;"";"";N;o;t;C;h;a;r;g;i;n;g;\;n;';]",,,
"[;u;';i;P;a;d; ;2;"";"";1;0;/;2;1;/;1;7; ;0;5;:;5;9;:;1;4;"";"";S;a;t;u;r;d;a;y;","; ;O;c;t;o;b;e;r; ;2;1; ;a;t; ;0;5;:;4;2;:;4;9; ;(;1;6;m; ;2;5;s; ;a;g;o;);"";"";3;5;0;0; ;S;o;d;a; ;W;a;y;",; ;S;a;c;r;a;m;e;n;t;o;,; ;C;A; ;9;5;8;3;4;,"; ;U;S;A;"";"";3;8;.;6;3;0;5;8;9;1;2;3;9;"";"";-;1;2;1;.;5;0;1;6;2;6;4;1;5;"";"";0;%;"";"";U;n;k;n;o;w;n;\;n;';]",,,
iPad 2,10/21/17 6:20,"Saturday, October 21 at 06:12:41 (7m 28s ago)","3500 Soda Way, Sacramento, CA 95834, USA",38.63058924,-121.5016265,82%,NotCharging
